Content,Stars,titre,origine,jour,mois,année,Pays
Good game,5,SUPER SMASH BROS,AMAZON,18,8,2019,Royaume-Uni
"Kids love this game, looks amazing",5,SUPER SMASH BROS,AMAZON,6,2,2019,Royaume-Uni
I like it smash em good times,5,SUPER SMASH BROS,AMAZON,10,1,2019,Royaume-Uni
Nice for kids....they enjoyed,5,SUPER SMASH BROS,AMAZON,28,5,2019,Royaume-Uni
Juego muy divertido y perfecto para jugar en familia o amigos.,5,SUPER SMASH BROS,AMAZON,30,11,2019,Espagne
"Lots of fun, well worth it",5,SUPER SMASH BROS,AMAZON,27,1,2019,Royaume-Uni
The star of my son's Xmas gifts,5,SUPER SMASH BROS,AMAZON,31,12,2018,Royaume-Uni
"Works well, delivered on time.",5,SUPER SMASH BROS,AMAZON,29,4,2019,Royaume-Uni
Kirby ftw!,5,SUPER SMASH BROS,AMAZON,5,8,2019,Royaume-Uni
Love it.,5,SUPER SMASH BROS,AMAZON,11,8,2019,Royaume-Uni
Great product,5,SUPER SMASH BROS,AMAZON,11,8,2019,Royaume-Uni
Bought  as present. Owner very happy.,5,SUPER SMASH BROS,AMAZON,28,12,2018,Royaume-Uni
My nephew was very happy,5,SUPER SMASH BROS,AMAZON,22,2,2019,Royaume-Uni
My step son loves this game,5,SUPER SMASH BROS,AMAZON,20,1,2019,Royaume-Uni
Smash is loveSmash is life,5,SUPER SMASH BROS,AMAZON,18,1,2019,Royaume-Uni
An excellent game! Thank you!,5,SUPER SMASH BROS,AMAZON,15,2,2019,Royaume-Uni
As usual Nintendo didn’t disappoint,5,SUPER SMASH BROS,AMAZON,11,2,2019,Royaume-Uni
Arrived quickly and exactly as specified.,5,SUPER SMASH BROS,AMAZON,26,12,2018,Royaume-Uni
Gran juego,5,SUPER SMASH BROS,AMAZON,12,5,2020,Espagne
The best game on switch!!!,5,SUPER SMASH BROS,AMAZON,13,3,2019,Royaume-Uni
I am happy about the purchase,5,SUPER SMASH BROS,AMAZON,10,1,2019,Royaume-Uni
Outstanding as always with Nintendo,5,SUPER SMASH BROS,AMAZON,28,1,2019,Royaume-Uni
"An overall amazing game,shipped fast too.",5,SUPER SMASH BROS,AMAZON,3,1,2019,Royaume-Uni
My son loves the game.,5,SUPER SMASH BROS,AMAZON,27,1,2019,Royaume-Uni
"Amazing game, the Spirits feel good",5,SUPER SMASH BROS,AMAZON,31,12,2018,Royaume-Uni
SMASH SMASH! Must choose Samus,5,SUPER SMASH BROS,AMAZON,24,1,2019,Royaume-Uni
Great game,5,SUPER SMASH BROS,AMAZON,13,7,2019,Royaume-Uni
Present,5,SUPER SMASH BROS,AMAZON,13,8,2019,Royaume-Uni
Klasse Spiel. Qualität ist super,5,SUPER SMASH BROS,AMAZON,11,6,2019,Allemagne
It’s good says the son!,5,SUPER SMASH BROS,AMAZON,26,12,2018,Royaume-Uni
gift for relative,5,SUPER SMASH BROS,AMAZON,13,5,2019,Royaume-Uni
Christmas gift very well received,5,SUPER SMASH BROS,AMAZON,27,12,2018,Royaume-Uni
Good game for Christmas present,5,SUPER SMASH BROS,AMAZON,11,12,2018,Royaume-Uni
Best version released,5,SUPER SMASH BROS,AMAZON,11,5,2019,Royaume-Uni
fab game son loves it,5,SUPER SMASH BROS,AMAZON,12,1,2019,Royaume-Uni
"A mio figlio piace tantissimo, e anche il papa' ci gioca spesso e volentieri :)",5,SUPER SMASH BROS,AMAZON,11,7,2019,Italie
13 year old loves it,5,SUPER SMASH BROS,AMAZON,12,1,2019,Royaume-Uni
Boyfriend loves this game,5,SUPER SMASH BROS,AMAZON,9,3,2019,Royaume-Uni
Classic Game worth every Penny.,5,SUPER SMASH BROS,AMAZON,14,12,2018,Royaume-Uni
My daughter loves this game,5,SUPER SMASH BROS,AMAZON,15,1,2019,Royaume-Uni
Read Headline,5,SUPER SMASH BROS,AMAZON,25,6,2019,Royaume-Uni
Great gift,5,SUPER SMASH BROS,AMAZON,24,6,2019,Royaume-Uni
I'm crap,3,SUPER SMASH BROS,AMAZON,14,2,2019,Royaume-Uni
,1,SUPER SMASH BROS,AMAZON,7,12,2021,Royaume-Uni
Present for grandson very pleased,5,SUPER SMASH BROS,AMAZON,6,1,2019,Royaume-Uni
Son loves this game,5,SUPER SMASH BROS,AMAZON,4,2,2019,Royaume-Uni
Very good game,5,SUPER SMASH BROS,AMAZON,29,3,2019,Royaume-Uni
"Unfortunately this, arrived with no chip card.",1,SUPER SMASH BROS,AMAZON,13,11,2021,Royaume-Uni
Good all round game,5,SUPER SMASH BROS,AMAZON,24,1,2019,Royaume-Uni
"Highly recommend, good price.",5,SUPER SMASH BROS,AMAZON,22,2,2019,Royaume-Uni
Somehow this popped up as the first option with prime so I bought it. Will be returning instantly when it arrives. I don't want some regional garbage.,1,SUPER SMASH BROS,AMAZON,1,7,2022,États-Unis
Fast delivery.,5,SUPER SMASH BROS,AMAZON,7,6,2019,Royaume-Uni
"Excellent game, prompt service",5,SUPER SMASH BROS,AMAZON,9,1,2019,Royaume-Uni
Good price efficient delivery,5,SUPER SMASH BROS,AMAZON,14,1,2019,Royaume-Uni
Crackin game!,5,SUPER SMASH BROS,AMAZON,5,6,2019,Royaume-Uni
Playing all day!,5,SUPER SMASH BROS,AMAZON,6,4,2019,Royaume-Uni
Great game as expected.,5,SUPER SMASH BROS,AMAZON,3,1,2019,Royaume-Uni
Son loves it,5,SUPER SMASH BROS,AMAZON,2,3,2019,Royaume-Uni
A smashing good game!,5,SUPER SMASH BROS,AMAZON,1,1,2019,Royaume-Uni
Grandson loves new games,5,SUPER SMASH BROS,AMAZON,1,1,2019,Royaume-Uni
eh,5,SUPER SMASH BROS,AMAZON,28,6,2019,Royaume-Uni
Grandchildren loved this game,5,SUPER SMASH BROS,AMAZON,4,1,2019,Royaume-Uni
Son loves it.,5,SUPER SMASH BROS,AMAZON,24,2,2019,Royaume-Uni
Still playing this,5,SUPER SMASH BROS,AMAZON,24,2,2019,Royaume-Uni
So much content,5,SUPER SMASH BROS,AMAZON,19,2,2019,Royaume-Uni
Classic game,5,SUPER SMASH BROS,AMAZON,29,4,2019,Royaume-Uni
grandson loves it,5,SUPER SMASH BROS,AMAZON,19,2,2019,Royaume-Uni
The best game ever.,5,SUPER SMASH BROS,AMAZON,27,12,2018,Royaume-Uni
Bought as a gift,5,SUPER SMASH BROS,AMAZON,27,12,2018,Royaume-Uni
Brilliant game,5,SUPER SMASH BROS,AMAZON,24,4,2019,Royaume-Uni
El juego viene en multiples idiomas (castellano incluido). La caja está en ingles. Por lo demás todo bien,5,SUPER SMASH BROS,AMAZON,25,3,2019,Espagne
Great game,5,SUPER SMASH BROS,AMAZON,2,4,2019,Royaume-Uni
Super Spiel!Keine negativ Punkte,5,SUPER SMASH BROS,AMAZON,1,2,2019,Allemagne
Favourite switch game.,5,SUPER SMASH BROS,AMAZON,1,2,2019,Royaume-Uni
As per headline.,5,SUPER SMASH BROS,AMAZON,28,1,2019,Royaume-Uni
It's smash.,5,SUPER SMASH BROS,AMAZON,28,3,2019,Royaume-Uni
Sehr gutes Spiel zum Empfehlen,5,SUPER SMASH BROS,AMAZON,19,1,2019,Allemagne
Wie immer ein erlebniss,5,SUPER SMASH BROS,AMAZON,28,2,2019,Allemagne
"Completely sealed in plastic wrapping, but I open the box to find it completely empty without a cartridge! Not what I expect from a product that supposedly comes directly from Nintendo.",1,SUPER SMASH BROS,AMAZON,7,11,2020,Royaume-Uni
one happy child,5,SUPER SMASH BROS,AMAZON,11,1,2019,Royaume-Uni
Good super smash,5,SUPER SMASH BROS,AMAZON,20,1,2019,Royaume-Uni
pretty dang good,5,SUPER SMASH BROS,AMAZON,8,1,2019,Royaume-Uni
Hours of fun,5,SUPER SMASH BROS,AMAZON,7,1,2019,Royaume-Uni
Grandson loves it,5,SUPER SMASH BROS,AMAZON,17,12,2018,Royaume-Uni
Son it pleased.,5,SUPER SMASH BROS,AMAZON,3,1,2019,Royaume-Uni
Granddaughter loved it,5,SUPER SMASH BROS,AMAZON,3,1,2019,Royaume-Uni
Grandson very happy,5,SUPER SMASH BROS,AMAZON,1,1,2019,Royaume-Uni
Good game,5,SUPER SMASH BROS,AMAZON,17,3,2019,Royaume-Uni
The ultimate game.,5,SUPER SMASH BROS,AMAZON,27,12,2018,Royaume-Uni
The case was empty with no game...,1,SUPER SMASH BROS,AMAZON,15,8,2021,Royaume-Uni
Pretty damn good,5,SUPER SMASH BROS,AMAZON,22,12,2018,Royaume-Uni
For Christmas! Requested,5,SUPER SMASH BROS,AMAZON,22,12,2018,Royaume-Uni
Birthday gift,5,SUPER SMASH BROS,AMAZON,7,3,2019,Royaume-Uni
Great game,5,SUPER SMASH BROS,AMAZON,12,2,2019,Royaume-Uni
Ok,5,SUPER SMASH BROS,AMAZON,5,4,2019,Royaume-Uni
Great price!!,5,SUPER SMASH BROS,AMAZON,6,3,2019,Royaume-Uni
Granddaughter Xmas present,5,SUPER SMASH BROS,AMAZON,16,1,2019,Royaume-Uni
Cool game arrived quickly.,5,SUPER SMASH BROS,AMAZON,11,1,2019,Allemagne
Great price!,5,SUPER SMASH BROS,AMAZON,2,3,2019,Royaume-Uni
Great game.,5,SUPER SMASH BROS,AMAZON,1,2,2019,Royaume-Uni
Great game,5,SUPER SMASH BROS,AMAZON,31,1,2019,Royaume-Uni
Good Graphics..,5,SUPER SMASH BROS,AMAZON,5,1,2019,Royaume-Uni
Good,5,SUPER SMASH BROS,AMAZON,26,3,2019,Royaume-Uni
great game.,5,SUPER SMASH BROS,AMAZON,24,2,2019,Royaume-Uni
Loves it,5,SUPER SMASH BROS,AMAZON,26,1,2019,Royaume-Uni
Thank you.,5,SUPER SMASH BROS,AMAZON,25,12,2018,Royaume-Uni
Excellent,5,SUPER SMASH BROS,AMAZON,31,3,2019,Royaume-Uni
Great,5,SUPER SMASH BROS,AMAZON,22,4,2019,Royaume-Uni
Good fun,5,SUPER SMASH BROS,AMAZON,23,2,2019,Royaume-Uni
Love,5,SUPER SMASH BROS,AMAZON,21,4,2019,Royaume-Uni
Christmas gift,5,SUPER SMASH BROS,AMAZON,8,12,2018,Royaume-Uni
"Great game,",5,SUPER SMASH BROS,AMAZON,12,1,2019,Royaume-Uni
Great game!,5,SUPER SMASH BROS,AMAZON,12,1,2019,Royaume-Uni
Bello,5,SUPER SMASH BROS,AMAZON,30,4,2020,Italie
Christmas gift,5,SUPER SMASH BROS,AMAZON,9,1,2019,Royaume-Uni
Amazing game,5,SUPER SMASH BROS,AMAZON,9,1,2019,Royaume-Uni
Christmas present,5,SUPER SMASH BROS,AMAZON,4,1,2019,Royaume-Uni
Great game,5,SUPER SMASH BROS,AMAZON,31,12,2018,Royaume-Uni
A++,5,SUPER SMASH BROS,AMAZON,15,3,2019,Royaume-Uni
Excellent,5,SUPER SMASH BROS,AMAZON,26,2,2019,Royaume-Uni
Perfect gift,5,SUPER SMASH BROS,AMAZON,26,12,2018,Royaume-Uni
Ok,5,SUPER SMASH BROS,AMAZON,23,2,2019,Royaume-Uni
Super game.,5,SUPER SMASH BROS,AMAZON,25,12,2018,Royaume-Uni
Different style of vs fighting game. Have to damage opponents and then push him/her out of the stage to win. The problem is I attack as much as I can and still cannot push the opponent out of the ring.Buy Dragon Ball Fighterz or Street Fighter instead,2,SUPER SMASH BROS,AMAZON,14,12,2018,Royaume-Uni
Good,5,SUPER SMASH BROS,AMAZON,26,2,2019,Royaume-Uni
The box came broken but the item is good,3,SUPER SMASH BROS,AMAZON,13,3,2019,États-Unis
Bought for present and box is damage. This is not a new game as per description.- “ A new game built for Nintendo switch“ Dirty and damage packaging! I can’t use this as present. Want money back.,1,SUPER SMASH BROS,AMAZON,30,4,2020,Royaume-Uni
Gutes Produkt.,5,SUPER SMASH BROS,AMAZON,7,1,2019,Allemagne
"Arrived today, an empty box. Yes, you heard right. I have a son nearly in tears, so disappointed, as wanted to play this today for his birthday, all I got is an empty box, no even the book that should come with it. I'm taking this up with amazon as its a scam.",1,SUPER SMASH BROS,AMAZON,23,2,2019,Royaume-Uni
noisy,5,SUPER SMASH BROS,AMAZON,30,1,2019,Royaume-Uni
Smashing,5,SUPER SMASH BROS,AMAZON,23,1,2019,Royaume-Uni
Brilliant,5,SUPER SMASH BROS,AMAZON,25,12,2018,Royaume-Uni
Present,5,SUPER SMASH BROS,AMAZON,22,12,2018,Royaume-Uni
Did not work! Amazin get a grip !,1,SUPER SMASH BROS,AMAZON,8,4,2021,Royaume-Uni
Great,5,SUPER SMASH BROS,AMAZON,17,12,2018,Royaume-Uni
"I received the item through the post & it was partially opened the seals were missing & no game cartridge, obviously somebody down the line stole my game",1,SUPER SMASH BROS,AMAZON,5,5,2020,Royaume-Uni
El juego funciona perfectamente y no ha dado ningún problema.,5,SUPER SMASH BROS,AMAZON,9,3,2019,Espagne
Mostly suited for teenagers rather than kids tbh to many buttons to press,2,SUPER SMASH BROS,AMAZON,30,12,2019,Royaume-Uni
No complaints about the delivery however to my surprise when I opened the case up *cue zelda chest opening music*.....there was no game card in case!No complaints about the game either though as I ended up buying it directly from the Nintendo store.Brilliant game but I was obviously just one of the unlucky few.,1,SUPER SMASH BROS,AMAZON,25,3,2019,Royaume-Uni
Gran juego y ha venido en perfectas condiciones,5,SUPER SMASH BROS,AMAZON,12,5,2019,Espagne
"Same exact game as the 20 year old original. Just added every character on nintendo, but you have to unlock them by playing, again and again.",1,SUPER SMASH BROS,AMAZON,25,4,2022,États-Unis
"Ordered this for my sister’s birthday and when she opened the box there was no game cartridge inside! Very disappointing. Waiting for the product to be exchanged, but after reading reviews of this happening to others, I’m worried it’ll happen again!",1,SUPER SMASH BROS,AMAZON,29,7,2019,Royaume-Uni
It is not possible to comment as this item is a Christmas present and until the recipient has received and opened it I cannot say whether it meets expectations or not.,1,SUPER SMASH BROS,AMAZON,6,12,2019,Royaume-Uni
"Vino perfecto y como nuevo, no tengo ninguna queja",5,SUPER SMASH BROS,AMAZON,10,2,2019,Espagne
Arrived sealed but with no cartridge in case or download code - it was a birthday present and they were so gutted. Returned and money returned quite easily. Phone number for advice had wrong hours they were open. Overall a bad experience!,1,SUPER SMASH BROS,AMAZON,3,4,2019,Royaume-Uni
Absolutely disgraceful an empty case sent with no game or instruction booklet inside I would say this would deserve zero star rating.,1,SUPER SMASH BROS,AMAZON,10,2,2020,Royaume-Uni
Producto entregado en perfectas condiciones.,5,SUPER SMASH BROS,AMAZON,1,4,2019,Espagne
Consegna nei tempi previsti. Gioco spassoso,5,SUPER SMASH BROS,AMAZON,22,5,2019,Italie
"Excelente video juego, muy divertido",5,SUPER SMASH BROS,AMAZON,12,3,2019,Espagne
Just received item. 1435 pm. 11 July. Arrived without game cartridge.,1,SUPER SMASH BROS,AMAZON,11,7,2020,Royaume-Uni
Excelente,5,SUPER SMASH BROS,AMAZON,8,8,2019,Espagne
Juegazo,5,SUPER SMASH BROS,AMAZON,13,8,2019,Espagne
"MENUDO TIMAZO. Ha venido sólo la caja del juego, sin el cartucho. Ahora toca devolución, trámites, perdidas de tiempo y demás. Cosas como esta hacen que pierdan clientes (y de los buenos). Dejaré de comprar en Amazon.",1,SUPER SMASH BROS,AMAZON,17,11,2020,Espagne
Bueno,5,SUPER SMASH BROS,AMAZON,13,7,2019,Espagne
Was looking forward to play Super Smash Bros today with friends only to find out after opening there was no cartridge (or code) anywhere in the box or packaging. Honestly feeling like I’ve been robbed.,1,SUPER SMASH BROS,AMAZON,2,3,2019,Royaume-Uni
Ordered the game yesterday came yesterday and it came empty box no game inside😡  so not happy I got an autistic daughter that the game is for,1,SUPER SMASH BROS,AMAZON,18,3,2019,Royaume-Uni
The game box is empty. There is not disc. This is the second time. This was a replacement as the original box also did not have a disc,1,SUPER SMASH BROS,AMAZON,5,3,2019,Royaume-Uni
It’s a gift for my grandson so I can’t rate it.,2,SUPER SMASH BROS,AMAZON,18,6,2020,États-Unis
You can buy it much cheaper at John lewis,1,SUPER SMASH BROS,AMAZON,11,12,2019,Royaume-Uni
Box was empty!!! I’m so angry,1,SUPER SMASH BROS,AMAZON,22,2,2020,Royaume-Uni
"There was no game in the box. The cellophane was slit, we assumed it was accidental, opened box, no game.",1,SUPER SMASH BROS,AMAZON,17,5,2019,Royaume-Uni
Good game but it stopped working after a couple of months of use.,1,SUPER SMASH BROS,AMAZON,5,9,2019,Royaume-Uni
Seems to be a common theme! No game in the box!! How is that even possible?!?,1,SUPER SMASH BROS,AMAZON,27,6,2019,Royaume-Uni
Came broken,1,SUPER SMASH BROS,AMAZON,27,1,2020,Royaume-Uni
No game in box,1,SUPER SMASH BROS,AMAZON,25,11,2019,Royaume-Uni
Very good game .. this was pre-ordered .. grandson loves it but didn’t get code for piranha plant as bonus please advise,1,SUPER SMASH BROS,AMAZON,2,2,2019,Royaume-Uni
I bought this for my grandson birthday last year and when he opened it there wasn’t a game at all,1,SUPER SMASH BROS,AMAZON,1,2,2022,États-Unis
Product delivered with no carttridge in the box.,1,SUPER SMASH BROS,AMAZON,24,12,2018,Royaume-Uni
I would give this zero stars if I could. We did not receive super smash brothers. Instead we got a Pokémon game that we did not order. This was super frustrating since it was a birthday gift for our son.,1,SUPER SMASH BROS,AMAZON,15,5,2020,États-Unis
Ordered this Item twice and on both times received it with no Cartridge :(,1,SUPER SMASH BROS,AMAZON,21,3,2019,Royaume-Uni
There was no game. The box was delivered in the plastic wrapping but there was nothing inside.,1,SUPER SMASH BROS,AMAZON,25,12,2018,Royaume-Uni
My son was waiting for this on Christmas day and no game in the box!!!! 😡,1,SUPER SMASH BROS,AMAZON,29,12,2018,Royaume-Uni
The case was empty when my grandson opened it for his birthday.,1,SUPER SMASH BROS,AMAZON,19,3,2022,États-Unis
There is a DISC inside. A cartridge is expected. This is a fraudulent scam sold by cloudtail. There is no return policy with it.,1,SUPER SMASH BROS,AMAZON,22,9,2019,Inde
There was no game inside.,1,SUPER SMASH BROS,AMAZON,23,4,2019,Royaume-Uni
There was no cartridge inside. I was just sent a box.,1,SUPER SMASH BROS,AMAZON,18,1,2019,Royaume-Uni
Didn't like at all,1,SUPER SMASH BROS,AMAZON,2,5,2019,Royaume-Uni
Criminal,1,SUPER SMASH BROS,AMAZON,10,3,2019,Royaume-Uni
Please can someone call me???This is a duplicate CD.We are looking for a SD card for Switch.,1,SUPER SMASH BROS,AMAZON,29,9,2019,Inde
Got this for my grandson and when he opened it he asked if this was a joke.  There was no game in the packaging.Empty plastic case with no game.  Ripoff.,1,SUPER SMASH BROS,AMAZON,21,8,2020,États-Unis
Image waking up to your cool new packaged game and having the disc not be there . I feel so ripped off,1,SUPER SMASH BROS,AMAZON,25,12,2020,États-Unis
My game came with no game and no instruction booklet. Plan on returning. This has never happened before.,1,SUPER SMASH BROS,AMAZON,7,2,2021,États-Unis
"No me llegó  el producto, hace más de 1 mes reporte y aun no me devuelven mi reembolso.",1,SUPER SMASH BROS,AMAZON,29,7,2020,États-Unis
llego sin el catucho sin el juego solo la caratula bacia y rota,1,SUPER SMASH BROS,AMAZON,7,4,2020,États-Unis
Perfectly packed for its protection.,5,SUPER SMASH BROS,AMAZON,23,11,2019,Inde
Il prodotto innervosisce i giocatori più piccoli al di sotto di 12 anni.,4,SUPER SMASH BROS,AMAZON,20,7,2019,Italie
For some reason buying the cartridge was x cheaper than downloading the software but it stops my son deleting it like he did the original software,5,SUPER SMASH BROS,AMAZON,29,7,2019,Royaume-Uni
Son loves it,5,SUPER SMASH BROS,AMAZON,20,3,2019,Royaume-Uni
